b bgt,box_x,box_y,box_z,f_sweep_start,f_sweep_stop,detuning_hz_sim_result,Q_sim_result,use_PLL,PLL_filter_BW_cycles,f_sweep_rate,orientation,periodic_bc,particle_dia,force_amp,grav_y,num_damping,damp_gravity,num_damp_fix,time_step,ball_gen_method,settled_packing,seed,packing_factor_bg8,verlet_dist,q_Factor,beam_length,beam_height,pocket_height,pocket_len,pocketLoc1,pocketLoc2,pocketLoc2_Y,mode_num,modal_method,beam_kappa,beam_young,solution_method,q_guess,force_method,base_excitation,distribution,restitution_coeff,cn,beta_n,wall_frict_angle,sphere_frict_angle,include_vel_scale,young_mod,poisson,normalCohesion,n_windows_per_pocket,sidewall_frict,Mindlin_Type,eta_roll,roll_frict,timestep_val,StokesDrag,BottomWallKFactor,DMT_gamma,DMT_cutoff,comment,,,,,,,,,,,,,,,,,,
2700,0.00025,0.0013,0.00025,2350.1,2350.1,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2701,0.00025,0.0013,0.00025,2304.5,2304.5,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2702,0.00025,0.0013,0.00025,2355.3,2355.3,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2703,0.00025,0.0013,0.00025,2354.2,2354.2,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2704,0.00035,0.00065,0.00035,1682,1682,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2225_4,1,0.618,-0.1,1046,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin2,1250,190000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,Must use the damp_fix runfile  ($LD_LIBRARY_PATH:/home/kiracodl/yade-DampExcludeGrav),,,,,,,,,,,,,,,
2705,0.00035,0.00065,0.00035,578.0315,578.0315,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2225_4,1,0.618,-0.1,1383,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin2,1250,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2706,0.00035,0.00065,0.00035,577.2853,577.2853,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2225_4,1,0.618,-0.1,1383,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin2,1250,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2707,0.00035,0.00065,0.00035,1682,1682,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2225_4,1,0.618,-0.1,1046,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin2,1250,190000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2708,0.00025,0.0013,0.00025,804.623,804.623,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2709,0.00025,0.0013,0.00025,804.608,804.608,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2710,0.00025,0.0013,0.00025,804.6558,804.6558,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2711,0.00025,0.0013,0.00025,804.6822,804.6822,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2712,0.00025,0.0013,0.00025,804.7177,804.7177,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.126,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),,,,,,,,,,,,,,,,,
2713,0.00025,0.0013,0.00025,2354.2,2354.2,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.094,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2714,0.00025,0.0013,0.00025,2350.1,2350.1,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2715,0.00025,0.0013,0.00025,2304.5,2304.5,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2716,0.00025,0.0013,0.00025,2355.3,2355.3,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2717,0.00025,0.0013,0.00025,2354.2,2354.2,0,0,0,10,0,0,7,0.000025,0,-9.81,0.003,1,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is OFF, 0.1g mode 3",Varying num damping to see sensitivity (0.3%),"Note: Frequency for 2e7, galerkin2 has not been done before. However, based on comparing sim #?s (2492, 2496 for galerkin 2e7, varying BE) (2460,2465 for galerkin 2e8, varying BE) there is minimal frequency variation.",,,,,,,,,,,,,,,,
2718,0.00035,0.00065,0.00035,1682,1682,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2225_4,1,0.618,-0.1,1046,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin2,1250,190000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),,Must use the damp_fix runfile  ($LD_LIBRARY_PATH:/home/kiracodl/yade-DampExcludeGrav),,,,,,,,,,,,,,,
2719,0.00035,0.00065,0.00035,578.0315,578.0315,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2225_4,1,0.618,-0.1,1383,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin2,1250,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),,,,,,,,,,,,,,,,,
2720,0.00035,0.00065,0.00035,577.2853,577.2853,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2225_4,1,0.618,-0.1,1383,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin2,1250,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),,,,,,,,,,,,,,,,,
2721,0.00035,0.00065,0.00035,1682,1682,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2225_4,1,0.618,-0.1,1046,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin2,1250,190000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2722,0.00025,0.0013,0.00025,804.623,804.623,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2723,0.00025,0.0013,0.00025,804.608,804.608,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2724,0.00025,0.0013,0.00025,804.6558,804.6558,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2725,0.00025,0.0013,0.00025,804.6822,804.6822,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2726,0.00025,0.0013,0.00025,804.7177,804.7177,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.126,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2727,0.00025,0.0013,0.00025,2354.2,2354.2,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.094,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2728,0.00025,0.0013,0.00025,2350.1,2350.1,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2729,0.00025,0.0013,0.00025,2304.5,2304.5,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2730,0.00025,0.0013,0.00025,2355.3,2355.3,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2731,0.00025,0.0013,0.00025,2354.2,2354.2,0,0,0,10,0,0,7,0.000025,0,-9.81,0.045,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (4.5%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2732,0.00035,0.00065,0.00035,1682.1,1682.1,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2225_4,1,0.618,-0.1,1046,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin2,1250,190000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),Must use the damp_fix runfile  ($LD_LIBRARY_PATH:/home/kiracodl/yade-DampExcludeGrav),,,,,,,,,,,,,,,
2733,0.00035,0.00065,0.00035,577.9935,577.9935,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2225_4,1,0.618,-0.1,1383,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin2,1250,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2734,0.00035,0.00065,0.00035,577.3,577.3,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2225_4,1,0.618,-0.1,1383,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin2,1250,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2735,0.00035,0.00065,0.00035,1682.2,1682.2,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2225_4,1,0.618,-0.1,1046,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin2,1250,190000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2736,0.00025,0.0013,0.00025,804.8,804.8,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2737,0.00025,0.0013,0.00025,805.1546,805.1546,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2738,0.00025,0.0013,0.00025,804.7894,804.7894,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2739,0.00025,0.0013,0.00025,803.8141,803.8141,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2740,0.00025,0.0013,0.00025,803.9048,803.9048,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.126,0,0,2,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2741,0.00025,0.0013,0.00025,2354.3,2354.3,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.094,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2742,0.00025,0.0013,0.00025,2354.6,2354.6,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
2743,0.00025,0.0013,0.00025,2304.3,2304.3,0,0,0,10,0,0,7,0.000025,0,-9.81,0.1,0,1,-1,13,2228_4,1,0.61275,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin2,7500,190000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.83,0,1,0,0,1,0,0,0,1,0,0,"2e7 stiffness, v = 0.83, galerkin2, damp grav fix is ON, 0.1g mode 3",Varying num damping to see sensitivity (10%),NEW FREQUENCIES (ALL WERE ABOVE 2 RAD IN PHASE),,,,,,,,,,,,,,,,
